geolocation_city,geolocation_lat,geolocation_lng,count
três corações,-21.68469930518089,-45.25608094527777,1
três corações,-21.70661515328801,-45.25219186007721,1
três corações,-21.68385982635447,-45.26098042403429,1
três corações,-21.69732236696426,-45.25635247215304,1
três marias,-18.20935022032054,-45.23411196631377,1
três marias,-18.20499062962478,-45.22796278898807,1
três marias,-18.1993905,-45.2238885,1
três lagoas,-20.76763627992801,-51.70422338150409,1
três lagoas,-20.77320123771696,-51.69596596199291,1
três lagoas,-20.798055732325658,-51.717625123692336,1
três lagoas,-20.779805995386408,-51.719635396896045,1
três lagoas,-20.79663724241621,-51.72506433560241,1
três lagoas,-20.79889543005679,-51.6701854453513,1
três lagoas,-20.801814999999976,-51.69831508999994,1
três lagoas,-20.790355873500708,-51.72695416880925,1
três lagoas,-20.78486996693112,-51.69542914994332,1
três lagoas,-20.78708864189069,-51.7046722836012,1
três fronteiras,-20.237427000000004,-50.89487625000001,1
três fronteiras,-20.23016673974443,-50.88638774105968,1
três fronteiras,-20.241836482440583,-50.89481033835403,1
três rios,-22.116008550480704,-43.209356746668746,1
três rios,-22.109845059532194,-43.19336909996332,1
três rios,-22.11368603307329,-43.205986969893694,1
três rios,-22.1227810717728,-43.22664447646778,1
três rios,-22.12227153067293,-43.18083298059468,1
três ranchos,-18.3471094815135,-47.78621248245435,1
três passos,-27.45625337840751,-53.93061336198395,1
três passos,-27.462069995609177,-53.92462808109472,1
três passos,-27.431547492808114,-53.9658042774278,1
três palmeiras,-27.614182979735755,-52.84377790003709,1
três marias,-18.20035146901182,-45.2297912372771,1
três marias,-18.21124424299027,-45.23963537201108,1
três marias,-18.20767488213293,-45.23405534564896,1
três marias,-18.20475057257492,-45.229636752996434,1
três marias,-18.20556902213041,-45.22425039253599,1
três marias,-18.20850333544607,-45.23483220142709,1
aparecida,-22.841730300786445,-45.231033881967846,1
aparecida,-22.86637165390383,-45.25732782209014,1
três rios,-22.11609445602118,-43.20891268018211,1
três rios,-22.110360121596784,-43.19804836250281,1
aparecida de goiania,-16.746824999999944,-49.227735499999966,1
aparecida de goiania,-16.77456748999998,-49.27009099999998,1
aparecida de goiania,-16.736645343626225,-49.258060610032025,1
aparecida de goiania,-16.763494499999993,-49.34744774999999,1
aparecida de goiania,-16.786188480459185,-49.296426597417856,1
aparecida de goiania,-16.73797032228512,-49.26638350236748,1
aparecida de goiania,-16.78158981478387,-49.33314794926884,1
três rios,-22.115167477689447,-43.208128623945655,1
três rios,-22.098485764109764,-43.21341819073898,1
três rios,-22.11686464747729,-43.209059967659,1
três rios,-22.10925912536205,-43.19457671865976,1
três rios,-22.117586432393853,-43.20789373199426,1
tubarao,-28.48105692362331,-49.010951521006426,1
tubarao,-28.47952170330084,-49.008309218564285,1
aparecida d'oeste,-20.45591439609784,-50.87947300773038,1
aparecida d'oeste,-20.451555191091064,-50.88226256985679,1
aparecida,-22.854307500000004,-45.23092200000001,1
aparecida,-22.834787599281118,-45.22164877337819,1
aparecida,-22.8519479969679,-45.23031412304008,1
aparecida,-22.849410740492814,-45.2289807865716,1
aparecida,-22.856810877604,-45.24843466916726,1
aparecida,-22.83198667776562,-45.22018869885743,1
aparecida,-22.84572029395724,-45.244072802012845,1
aparecida,-22.84599260560335,-45.24712840161001,1
aparecida,-22.845265907858437,-45.22389092599786,1
aparecida,-22.85461896364473,-45.243607908823385,1
aparecida,-22.85513181535801,-45.23168345642799,1
aparecida,-22.86456517929483,-45.256651873853095,1
tubarao,-28.492495166801344,-49.00726753358531,1
tubarao,-28.48384934110451,-49.00213084970285,1
tubarao,-28.492383873496028,-49.01544491949746,1
tubarao,-28.48570287479716,-49.013073625874895,1
tubarao,-28.47997011703256,-49.00163959328461,1
tubarao,-28.46519757951986,-49.00941479822838,1
tubarao,-28.483411546862072,-48.98798400041353,1
tubarao,-28.474163358549134,-49.04276539390949,1
tubarao,-28.48716392967376,-49.01296179931637,1
tubarao,-28.47486452607441,-48.996744131785626,1
tubarao,-28.473413898695824,-49.029228340412,1
tubarao,-28.48799471579432,-49.03617928948579,1
tubarao,-28.469096688272263,-49.01703522638542,1
tubarao,-28.47764434940075,-49.03242169138576,1
tubarao,-28.47750400582838,-48.99868295905709,1
tubarao,-28.47760755879936,-49.01926458286864,1
tubarao,-28.493089703851314,-49.00632977011803,1
tubarao,-28.482937400118686,-48.99489447820761,1
tubarao,-28.484571983230637,-49.01599872355136,1
tubarao,-28.47504925649367,-48.97691057158859,1
tubarao,-28.48325386372554,-49.00685238634656,1
tubarao,-28.48661588639204,-49.01938097442177,1
tubarao,-28.48000140097522,-49.00016213725614,1
tubarao,-28.481351838823823,-49.00504162698833,1
tubarao,-28.486929244909437,-49.014451332066194,1
tubarao,-28.474486947405,-49.01729675863994,1
tubarao,-28.480385230805407,-48.99833035587921,1
tubarao,-28.48054231663886,-49.002488609203446,1
tubarao,-28.472847495700822,-48.99859335651217,1
tubarao,-28.48438481487679,-49.01314351748513,1
tubarao,-28.460290491638133,-49.024419320745736,1
tubarao,-28.476448017001463,-48.9925651877701,1
tubarão,-28.483251229748877,-49.02479442997717,1
tubarão,-28.482884826121243,-49.01920121338125,1
tubarão,-28.4948549796188,-49.02489218812797,1
tubarão,-28.480388091869116,-49.01676786150384,1
tubarão,-28.47939042215358,-49.004585644180295,1
tubarão,-28.484331484563015,-49.00269335927935,1
tubarao,-28.481406142350377,-49.00461709647167,1
tubarao,-28.48437729225576,-49.008979178602345,1
tubarao,-28.483251229748877,-49.02479442997717,1
tubarao,-28.482884826121243,-49.01920121338125,1
tubarao,-28.48323390530012,-49.01112074486652,1
tubarao,-28.47939042215358,-49.004585644180295,1
tubarao,-28.480545708423392,-49.002963625270176,1
tubarao,-28.465742095942566,-49.01909895387298,1
tubarao,-28.48426581618348,-49.01752273464999,1
tubarao,-28.480347666320487,-49.0054812188073,1
aparecida,-22.86553958248245,-45.26227750455094,1
aparecida,-22.84901465667379,-45.24558970552255,1
aparecida,-22.84483760083338,-45.23001951320056,1
aparecida,-22.843927986473343,-45.22687130614425,1
aparecida,-22.840532760028903,-45.2252883323615,1
aparecida,-22.849955696087477,-45.22911402178432,1
anápolis,-16.308544428012805,-48.94083465062585,1
tucuma,-6.7465610465437305,-51.1463596184122,1
tucano,-10.96570322537444,-38.78447890445452,1
tucano,-10.96539134186946,-38.785240224142704,1
tucano,-10.964870537950626,-38.78331209644909,1
tubarão,-28.485573262627867,-49.01047254639293,1
tubarão,-28.496979942552915,-49.01572357868312,1
tubarão,-28.487476833872243,-48.99599743906713,1
tubarão,-28.47314450584699,-49.00849175861416,1
tubarão,-28.4827070202974,-48.99939112474757,1
tucurui,-3.833225438775576,-49.6809195987237,1
tucurui,-3.842415495662393,-49.67859260252079,1
tucurui,-3.7727699314934817,-49.67137592473008,1
tucurui,-3.764104924378278,-49.68115786377933,1
tucurui,-3.770546815787027,-49.68066087501165,1
tucurui,-3.7667843930195937,-49.66477641243275,1
tucunduva,-27.66056555785426,-54.43527675087932,1
tucunduva,-27.65584019811188,-54.43477509551619,1
tucunduva,-27.66111266496184,-54.43792833071795,1
tucumã,-6.760782014761419,-51.14608418626497,1
tucumã,-6.7570183462684295,-51.156662224753326,1
tucuma,-6.760782014761419,-51.14608418626497,1
tucuma,-6.755754629148477,-51.15078677224981,1
tucuma,-6.751066213838163,-51.15048782663991,1
tucuma,-6.7540458023711,-51.1542487173973,1
tucuma,-6.751709042026456,-51.15562076818912,1
tuneiras do oeste,-23.841488999999942,-52.85293099999996,1
tuneiras do oeste,-23.86580129652509,-52.87473586911199,1
tunas do parana,-24.974359921834125,-49.08631731870105,1
tunas do parana,-24.95478899999995,-48.91534999999996,1
tunapolis,-26.967692135062908,-53.64140337624379,1
tunapolis,-26.970775719791902,-53.63955663397386,1
tufilandia,-3.702622499999999,-45.50968125,1
tucuruí,-3.83448713047708,-49.68052530435095,1
tucurui,-3.839966938369353,-49.673303938369365,1
tucurui,-3.761466753710801,-49.676665455470335,1
tucurui,-3.766591679427715,-49.66758629785392,1
tucurui,-3.7604223473219234,-49.66620513719372,1
tucurui,-3.766872863511011,-49.6724332991728,1
tucurui,-3.753102411593653,-49.67789893578628,1
tucurui,-3.764937368392319,-49.66832152193276,1
tucurui,-3.828931944027961,-49.67879798413284,1
anápolis,-16.300574999999995,-48.94641675,1
anápolis,-16.3187955,-48.96034649999999,1
anápolis,-16.302135469371184,-48.88835311283921,1
anápolis,-16.32495575729759,-48.95832630676572,1
anápolis,-16.327507500000003,-48.91711274999999,1
anápolis,-16.326599015525844,-48.95096111973027,1
anápolis,-16.349526000000004,-48.94415099999999,1
anápolis,-16.373440887999948,-48.82239499999997,1
anápolis,-16.328785766781742,-48.94732252844668,1
anápolis,-16.31341367555184,-48.953283059798366,1
anápolis,-16.347383999999998,-48.94060275,1
anápolis,-16.304915577544943,-48.953361506155495,1
anápolis,-16.321346792517133,-48.94217025451668,1
anápolis,-16.30564199999999,-48.9483675,1
tuneiras do oeste,-23.86753364163166,-52.87176527382121,1
tuneiras do oeste,-23.86578198865268,-52.875963517684205,1
tupa,-21.925738396619604,-50.503401209112056,1
tupa,-21.9252386544018,-50.52113740838875,1
tupa,-21.92559847887727,-50.50593246802808,1
tupa,-21.9222748148536,-50.52245085564864,1
tupa,-21.92770011959146,-50.51704524292458,1
tupa,-21.93324422589448,-50.51356081914447,1
tupa,-21.934594923306307,-50.51626351562479,1
tupa,-21.931518279544523,-50.51708559354642,1
tupa,-21.93263979197966,-50.5262793875939,1
tupa,-21.93757905109921,-50.50085620565397,1
tupa,-21.92071229200136,-50.51339917431977,1
tupa,-21.92874396795963,-50.5080921196702,1
tupa,-21.942764439529235,-50.50542481597833,1
tuntum,-5.259920165562756,-44.650182309934,1
anápolis,-16.32878816086227,-48.96312733769667,1
anápolis,-16.325132392087827,-48.95834675921511,1
tupa,-21.93778333962824,-50.49477059564737,1
tupa,-21.942430865828072,-50.51309019169941,1
tupa,-21.938211653243947,-50.52698130824999,1
tupa,-21.941672708351955,-50.49796671835391,1
tupa,-21.944487580867584,-50.49541592929244,1
tupa,-21.926537840409964,-50.50636900646182,1
tupa,-21.926219999999944,-50.51078999999999,1
tupa,-21.942978783282907,-50.51118117735186,1
tupa,-21.9422024487871,-50.51756657507194,1
tupa,-21.92967081080605,-50.51434562981472,1
tupa,-21.91813187040549,-50.52775765883674,1
tupa,-21.9284066612579,-50.51339459367037,1
tupa,-21.92106784478901,-50.52521547006661,1
tupa,-21.94794943546702,-50.52665612690495,1
tupa,-21.93446483638445,-50.50945702434119,1
tupa,-21.936832341592336,-50.50672814930014,1
tupaciguara,-18.59457405737025,-48.70259633680217,1
tupaciguara,-18.593283298780594,-48.706135928993646,1
tupaciguara,-18.58408410430194,-48.70130564668386,1
tupa,-21.939307428015965,-50.51455597340195,1
tupa,-21.9326202827591,-50.49282888666684,1
tupa,-21.92968476099964,-50.50145301922252,1
tupa,-21.933090630904843,-50.52645725730271,1
tupa,-21.943166508757542,-50.5054765849447,1
tupa,-21.93723198176111,-50.5302368834042,1
tupa,-21.92903636050773,-50.51690359007465,1
tupa,-21.93145393958524,-50.51932215035389,1
tupa,-21.92161573224795,-50.5131752275869,1
tupa,-21.93584428814128,-50.52437611698457,1
tupa,-21.92440820203327,-50.52117435514476,1
tupa,-21.932598361852087,-50.52545952450188,1
tupa,-21.93996051058003,-50.525285210741615,1
tupaciguara,-18.60041254134685,-48.70336773607799,1
anápolis,-16.32982774155854,-48.95158906422126,1
anápolis,-16.361247772910176,-48.98559504103712,1
anápolis,-16.31300744943713,-48.93679785991348,1
anápolis,-16.354698487390102,-48.97866098208194,1
anápolis,-16.37322486060458,-48.97648342416084,1
anápolis,-16.34709795915222,-48.94023764695569,1
anápolis,-16.28522590606171,-48.91749054696916,1
anápolis,-16.3528418199437,-48.94234252038026,1
antônio prado,-28.850601377117997,-51.28143359956491,1
antônio prado,-28.855876942347937,-51.28173565340236,1
antônio martins,-6.217024238242784,-37.88822692667184,1
tupaciguara,-18.58615958529717,-48.70034964759128,1
tupaciguara,-18.596373175873776,-48.69501911930261,1
tupaciguara,-18.593884570265253,-48.70313492029445,1
tupaciguara,-18.61093312328852,-48.68483280008832,1
tupanciretã,-29.08127554544261,-53.83946948911198,1
tupanciretã,-29.094798121161777,-53.82632254894328,1
tupancireta,-29.080947718308803,-53.83325473944879,1
tupancireta,-29.08889742278953,-53.83188453797414,1
tupancireta,-29.07571602745636,-53.84391620740907,1
tupancireta,-29.07985505911121,-53.83716551350546,1
tupancireta,-29.088125723236693,-53.83211498758112,1
tupanatinga,-8.755473988725795,-37.34064886069368,1
tupanatinga,-8.753699696452925,-37.3405881469724,1
tupanatinga,-8.749428868153391,-37.34582797910796,1
tupanatinga,-8.75459528601697,-37.339794997722585,1
tupaciguara,-18.585404149259706,-48.71283262143947,1
tupaciguara,-18.612439092732224,-48.684523228119474,1
tupaciguara,-18.594563776475063,-48.69990373534897,1
tupaciguara,-18.609846389544977,-48.68684584260216,1
tupaciguara,-18.592908753561083,-48.70420699422277,1
tupi paulista,-21.39103649884499,-51.57202049653498,1
tupi paulista,-21.384479151176475,-51.56328673040957,1
tupi paulista,-21.380417147392,-51.579173757856914,1
tupassi,-24.586259996373624,-53.51293774137359,1
tupassi,-24.584373,-53.51275575,1
tupassi,-24.588141257666894,-53.51807032077227,1
tuparetama,-7.60283475153812,-37.31479073326887,1
tuparendi,-27.74673754440589,-54.48315434123769,1
tuparendi,-27.758281597903345,-54.477698917454966,1
tuparendi,-27.76326288261881,-54.48202070426688,1
tuparendi,-27.653889999999933,-54.58527999999996,1
tuparendi,-27.757445850460535,-54.47988567846178,1
tuparendi,-27.754295696781927,-54.47817846555993,1
tupandi,-29.48183822630289,-51.41881184910425,1
tupandi,-29.47435917539897,-51.42421684461435,1
tupandi,-29.472966,-51.42350699999999,1
tupã,-21.944487580867584,-50.49541592929244,1
tupã,-21.922333502601635,-50.51181750519753,1
tupã,-21.93578666177684,-50.515125848720565,1
tupã,-21.932726392939948,-50.52882822673901,1
tupã,-21.9308931824693,-50.5159079597796,1
tupi paulista,-21.3798106367234,-51.5814358407539,1
tupi paulista,-21.3924705324313,-51.57987600115577,1
tupi paulista,-21.383632847141083,-51.57119005501134,1
tupi paulista,-21.379072338363308,-51.578506335751925,1
tupi paulista,-21.38731608737972,-51.56785385310659,1
tupi paulista,-21.389226666087296,-51.575996652683614,1
tupi paulista,-21.384012336889416,-51.57226166951152,1
tupi paulista,-21.38915780341959,-51.57372952593232,1
tupi paulista,-21.386115262030348,-51.58073841286507,1
tupi paulista,-21.38197182855158,-51.56607445453685,1
tupi paulista,-21.38565990378502,-51.57012907273169,1
turmalina,-17.290086306928135,-42.71153204906314,1
turmalina,-17.28622779069538,-42.73190738374156,1
turmalina,-17.290616397701832,-42.73527195250709,1
turmalina,-17.294388921022414,-42.71389928450488,1
turmalina,-17.282655650647825,-42.73711027618875,1
turmalina,-17.287296515389148,-42.73222846074174,1
turmalina,-17.270156999999944,-42.82276849999997,1
turmalina,-17.282408132645447,-42.73453294508607,1
turmalina,-20.05315665872065,-50.47578230267445,1
turmalina,-17.284405955848385,-42.73243308233935,1
turiuba,-20.95116192755337,-50.108345458376654,1
turiuba,-20.94804535098828,-50.10571963677072,1
turiacu,-1.6623897479424845,-45.36389639519268,1
tupã,-21.937287319826744,-50.514968973803526,1
tupã,-21.9326202827591,-50.49282888666684,1
tupã,-21.94019746942605,-50.52536942375591,1
turmalina,-17.287165192684366,-42.73060144746578,1
antônio dias,-19.651872013076492,-42.86996703022925,1
antônio dias,-19.647384368879564,-42.86379632744596,1
antônio carlos,-27.51770437782272,-48.77187764588972,1
antônio carlos,-27.51384083377012,-48.75488018965015,1
antônio cardoso,-12.437923873440552,-39.12078904584024,1
antonio prado de minas,-21.018749558451137,-42.11003394885955,1
antonio prado,-28.847046280384795,-51.27255730128742,1
antonio prado,-28.85714890820008,-51.288451269048565,1
antonio prado,-28.85289946408851,-51.29316234702945,1
antonio prado,-28.85837938580867,-51.28499861661245,1
antonio prado,-28.856262568638183,-51.27608542257548,1
antonio prado,-28.848240941404573,-51.27329015376859,1
antonio prado,-28.851787011404724,-51.27517679549068,1
antonio prado,-28.85709387814608,-51.28847583984562,1
turmalina,-17.282309541612587,-42.737126360812745,1
antonio olinto,-25.987346590102437,-50.19897220439501,1
antonio olinto,-25.987024758011422,-50.19994134865329,1
